Date,Value
10/13/2024 17:50,0
10/13/2024 18:00,0
10/13/2024 18:10,0
10/13/2024 18:20,0
10/13/2024 18:30,0
10/13/2024 18:40,0
10/13/2024 18:50,0
10/13/2024 19:00,0
10/13/2024 19:10,0
10/13/2024 19:20,0
10/13/2024 19:30,0
10/13/2024 19:40,0
10/13/2024 19:50,0
10/13/2024 20:00,0
10/13/2024 20:10,0
10/13/2024 20:20,0
10/13/2024 20:30,0
10/13/2024 20:40,0
10/13/2024 20:50,0
10/13/2024 21:00,0
10/13/2024 21:10,0
10/13/2024 21:20,0
10/13/2024 21:30,0
10/13/2024 21:40,0
10/13/2024 21:50,0
10/13/2024 22:00,0
10/13/2024 22:10,0
10/13/2024 22:20,0
10/13/2024 22:30,0
10/13/2024 22:40,0
10/13/2024 22:50,0
10/13/2024 23:00,0
10/13/2024 23:10,0
10/13/2024 23:20,0
10/13/2024 23:30,0
10/13/2024 23:40,0
10/13/2024 23:50,0
10/14/2024 0:00,0
10/14/2024 0:10,0
10/14/2024 0:20,0
10/14/2024 0:30,0
10/14/2024 0:40,0
10/14/2024 0:50,0
10/14/2024 1:00,0
10/14/2024 1:10,0
10/14/2024 1:20,0
10/14/2024 1:30,0
10/14/2024 1:40,0
10/14/2024 1:50,0
10/14/2024 2:00,0
10/14/2024 2:10,0
10/14/2024 2:20,0
10/14/2024 2:30,0
10/14/2024 2:40,0
10/14/2024 2:50,0
10/14/2024 3:00,0
10/14/2024 3:10,0
10/14/2024 3:20,0
10/14/2024 3:30,0
10/14/2024 3:40,0
10/14/2024 3:50,0
10/14/2024 4:00,0
10/14/2024 4:10,0
10/14/2024 4:20,0
10/14/2024 4:30,0
10/14/2024 4:40,0
10/14/2024 4:50,0
10/14/2024 5:00,0
10/14/2024 5:10,0
10/14/2024 5:20,0
10/14/2024 5:30,0
10/14/2024 5:40,0
10/14/2024 5:50,0
10/14/2024 6:00,0
10/14/2024 6:10,0
10/14/2024 6:20,497
10/14/2024 6:30,552
10/14/2024 6:40,725
10/14/2024 6:50,1376
10/14/2024 7:00,1107
10/14/2024 7:10,2079
10/14/2024 7:20,2460
10/14/2024 7:30,2796
10/14/2024 7:40,3285
10/14/2024 7:50,3618
10/14/2024 8:00,4182
10/14/2024 8:10,4443
10/14/2024 8:20,4888
10/14/2024 8:30,5256
10/14/2024 8:40,5606
10/14/2024 8:50,5852
10/14/2024 9:00,6203
10/14/2024 9:10,6478
10/14/2024 9:20,6650
10/14/2024 9:30,7000
10/14/2024 9:40,7201
10/14/2024 9:50,7355
10/14/2024 10:00,7525
10/14/2024 10:10,7862
10/14/2024 10:20,7845
10/14/2024 10:30,8184
10/14/2024 10:40,8142
10/14/2024 10:50,8278
10/14/2024 11:00,8370
10/14/2024 11:10,8507
10/14/2024 11:20,8614
10/14/2024 11:30,8554
10/14/2024 11:40,8572
10/14/2024 11:50,8615
10/14/2024 12:00,8647
10/14/2024 12:10,8493
10/14/2024 12:20,8554
10/14/2024 12:30,8252
10/14/2024 12:40,8205
10/14/2024 12:50,8147
10/14/2024 13:00,7994
10/14/2024 13:10,7840
10/14/2024 13:20,7730
10/14/2024 13:30,7407
10/14/2024 13:40,7378
10/14/2024 13:50,6996
10/14/2024 14:00,6843
10/14/2024 14:10,6704
10/14/2024 14:20,6184
10/14/2024 14:30,6532
10/14/2024 14:40,5892
10/14/2024 14:50,5614
10/14/2024 15:00,5278
10/14/2024 15:10,4971
10/14/2024 15:20,4574
10/14/2024 15:30,4452
10/14/2024 15:40,4927
10/14/2024 15:50,0
10/14/2024 16:00,0
10/14/2024 16:10,622
10/14/2024 16:20,1076
10/14/2024 16:30,1003
10/14/2024 16:40,1449
10/14/2024 16:50,879
10/14/2024 17:00,532
10/14/2024 17:10,315
10/14/2024 17:20,0
10/14/2024 17:30,0
10/14/2024 17:40,0
10/14/2024 17:50,0
10/14/2024 18:00,0
10/14/2024 18:10,0
10/14/2024 18:20,0
10/14/2024 18:30,0
10/14/2024 18:40,0
10/14/2024 18:50,0
10/14/2024 19:00,0
10/14/2024 19:10,0
10/14/2024 19:20,0
10/14/2024 19:30,0
10/14/2024 19:40,0
10/14/2024 19:50,0
10/14/2024 20:00,0
10/14/2024 20:10,0
10/14/2024 20:20,0
10/14/2024 20:30,0
10/14/2024 20:40,0
10/14/2024 20:50,0
10/14/2024 21:00,0
10/14/2024 21:10,0
10/14/2024 21:20,0
10/14/2024 21:30,0
10/14/2024 21:40,0
10/14/2024 21:50,0
10/14/2024 22:00,0
10/14/2024 22:10,0
10/14/2024 22:20,0
10/14/2024 22:30,0
10/14/2024 22:40,0
10/14/2024 22:50,0
10/14/2024 23:00,0
10/14/2024 23:10,0
10/14/2024 23:20,0
10/14/2024 23:30,0
10/14/2024 23:40,0
10/14/2024 23:50,0
10/15/2024 0:00,0
10/15/2024 0:10,0
10/15/2024 0:20,0
10/15/2024 0:30,0
10/15/2024 0:40,0
10/15/2024 0:50,0
10/15/2024 1:00,0
10/15/2024 1:10,0
10/15/2024 1:20,0
10/15/2024 1:30,0
10/15/2024 1:40,0
10/15/2024 1:50,0
10/15/2024 2:00,0
10/15/2024 2:10,0
10/15/2024 2:20,0
10/15/2024 2:30,0
10/15/2024 2:40,0
10/15/2024 2:50,0
10/15/2024 3:00,0
10/15/2024 3:10,0
10/15/2024 3:20,0
10/15/2024 3:30,0
10/15/2024 3:40,0
10/15/2024 3:50,0
10/15/2024 4:00,0
10/15/2024 4:10,0
10/15/2024 4:20,0
10/15/2024 4:30,0
10/15/2024 4:40,0
10/15/2024 4:50,0
10/15/2024 5:00,0
10/15/2024 5:10,0
10/15/2024 5:20,0
10/15/2024 5:30,0
10/15/2024 5:40,0
10/15/2024 5:50,0
10/15/2024 6:00,0
10/15/2024 6:10,0
10/15/2024 6:20,0
10/15/2024 6:30,1182
10/15/2024 6:40,1605
10/15/2024 6:50,887
10/15/2024 7:00,537
10/15/2024 7:10,844
10/15/2024 7:20,1226
10/15/2024 7:30,1561
10/15/2024 7:40,1709
10/15/2024 7:50,3953
10/15/2024 8:00,1463
10/15/2024 8:10,4824
10/15/2024 8:20,5406
10/15/2024 8:30,5392
10/15/2024 8:40,5606
10/15/2024 8:50,6143
10/15/2024 9:00,6203
10/15/2024 9:10,6511
10/15/2024 9:20,6711
10/15/2024 9:30,7003
10/15/2024 9:40,7230
10/15/2024 9:50,7372
10/15/2024 10:00,7770
10/15/2024 10:10,8488
10/15/2024 10:20,8459
10/15/2024 10:30,9086
10/15/2024 10:40,7699
10/15/2024 10:50,8952
10/15/2024 11:00,7316
10/15/2024 11:10,8677
10/15/2024 11:20,8784
10/15/2024 11:30,9042
10/15/2024 11:40,9117
10/15/2024 11:50,9197
10/15/2024 12:00,9029
10/15/2024 12:10,9151
10/15/2024 12:20,9123
10/15/2024 12:30,8773
10/15/2024 12:40,8376
10/15/2024 12:50,8683
10/15/2024 13:00,8330
10/15/2024 13:10,8851
10/15/2024 13:20,1859
10/15/2024 13:30,7640
10/15/2024 13:40,7666
10/15/2024 13:50,7286
10/15/2024 14:00,6889
10/15/2024 14:10,6626
10/15/2024 14:20,6353
10/15/2024 14:30,6092
10/15/2024 14:40,5707
10/15/2024 14:50,2493
10/15/2024 15:00,5782
10/15/2024 15:10,5202
10/15/2024 15:20,4527
10/15/2024 15:30,4666
10/15/2024 15:40,2796
10/15/2024 15:50,720
10/15/2024 16:00,535
10/15/2024 16:10,489
10/15/2024 16:20,410
10/15/2024 16:30,0
10/15/2024 16:40,0
10/15/2024 16:50,0
10/15/2024 17:00,0
10/15/2024 17:10,0
10/15/2024 17:20,0
10/15/2024 17:30,0
10/15/2024 17:40,0
10/15/2024 17:50,0
10/15/2024 18:00,0
10/15/2024 18:10,0
10/15/2024 18:20,0
10/15/2024 18:30,0
10/15/2024 18:40,0
10/15/2024 18:50,0
10/15/2024 19:00,0
10/15/2024 19:10,0
10/15/2024 19:20,0
10/15/2024 19:30,0
10/15/2024 19:40,0
10/15/2024 19:50,0
10/15/2024 20:00,0
10/15/2024 20:10,0
10/15/2024 20:20,0
10/15/2024 20:30,0
10/15/2024 20:40,0
10/15/2024 20:50,0
10/15/2024 21:00,0
10/15/2024 21:10,0
10/15/2024 21:20,0
10/15/2024 21:30,0
10/15/2024 21:40,0
10/15/2024 21:50,0
10/15/2024 22:00,0
10/15/2024 22:10,0
10/15/2024 22:20,0
10/15/2024 22:30,0
10/15/2024 22:40,0
10/15/2024 22:50,0
10/15/2024 23:00,0
10/15/2024 23:10,0
10/15/2024 23:20,0
10/15/2024 23:30,0
10/15/2024 23:40,0
10/15/2024 23:50,0
10/16/2024 0:00,0
10/16/2024 0:10,0
10/16/2024 0:20,0
10/16/2024 0:30,0
10/16/2024 0:40,0
10/16/2024 0:50,0
10/16/2024 1:00,0
10/16/2024 1:10,0
10/16/2024 1:20,0
10/16/2024 1:30,0
10/16/2024 1:40,0
10/16/2024 1:50,0
10/16/2024 2:00,0
10/16/2024 2:10,0
10/16/2024 2:20,0
10/16/2024 2:30,0
10/16/2024 2:40,0
10/16/2024 2:50,0
10/16/2024 3:00,0
10/16/2024 3:10,0
10/16/2024 3:20,0
10/16/2024 3:30,0
10/16/2024 3:40,0
10/16/2024 3:50,0
10/16/2024 4:00,0
10/16/2024 4:10,0
10/16/2024 4:20,0
10/16/2024 4:30,0
10/16/2024 4:40,0
10/16/2024 4:50,0
10/16/2024 5:00,0
10/16/2024 5:10,0
10/16/2024 5:20,0
10/16/2024 5:30,0
10/16/2024 5:40,0
10/16/2024 5:50,0
10/16/2024 6:00,0
10/16/2024 6:10,0
10/16/2024 6:20,0
10/16/2024 6:30,451
10/16/2024 6:40,613
10/16/2024 6:50,994
10/16/2024 7:00,812
10/16/2024 7:10,2200
10/16/2024 7:20,2793
10/16/2024 7:30,1709
10/16/2024 7:40,3175
10/16/2024 7:50,3988
10/16/2024 8:00,4534
10/16/2024 8:10,4764
10/16/2024 8:20,2166
10/16/2024 8:30,5624
10/16/2024 8:40,5470
10/16/2024 8:50,5942
10/16/2024 9:00,6281
10/16/2024 9:10,6906
10/16/2024 9:20,7181
10/16/2024 9:30,6986
10/16/2024 9:40,7125
10/16/2024 9:50,7447
10/16/2024 10:00,7603
10/16/2024 10:10,7969
10/16/2024 10:20,7906
10/16/2024 10:30,7941
10/16/2024 10:40,8213
10/16/2024 10:50,8229
10/16/2024 11:00,8478
10/16/2024 11:10,8463
10/16/2024 11:20,8389
10/16/2024 11:30,8615
10/16/2024 11:40,8740
10/16/2024 11:50,8663
10/16/2024 12:00,8495
10/16/2024 12:10,8373
10/16/2024 12:20,8312
10/16/2024 12:30,8298
10/16/2024 12:40,8234
10/16/2024 12:50,8173
10/16/2024 13:00,8005
10/16/2024 13:10,7913
10/16/2024 13:20,7791
10/16/2024 13:30,7638
10/16/2024 13:40,7455
10/16/2024 13:50,7241
10/16/2024 14:00,7180
10/16/2024 14:10,7011
10/16/2024 14:20,2467
10/16/2024 14:30,6843
10/16/2024 14:40,7038
10/16/2024 14:50,2927
10/16/2024 15:00,2191
10/16/2024 15:10,457
10/16/2024 15:20,1207
10/16/2024 15:30,1634
10/16/2024 15:40,1947
10/16/2024 15:50,2166
10/16/2024 16:00,1310
10/16/2024 16:10,1356
10/16/2024 16:20,1041
10/16/2024 16:30,578
10/16/2024 16:40,639
10/16/2024 16:50,396
10/16/2024 17:00,0
10/16/2024 17:10,0
10/16/2024 17:20,0
10/16/2024 17:30,0
10/16/2024 17:40,0
10/16/2024 17:50,0
10/16/2024 18:00,0
10/16/2024 18:10,0
10/16/2024 18:20,0
10/16/2024 18:30,0
10/16/2024 18:40,0
10/16/2024 18:50,0
10/16/2024 19:00,0
10/16/2024 19:10,0
10/16/2024 19:20,0
10/16/2024 19:30,0
10/16/2024 19:40,0
10/16/2024 19:50,0
10/16/2024 20:00,0
10/16/2024 20:10,0
10/16/2024 20:20,0
10/16/2024 20:30,0
10/16/2024 20:40,0
10/16/2024 20:50,0
10/16/2024 21:00,0
10/16/2024 21:10,0
10/16/2024 21:20,0
10/16/2024 21:30,0
10/16/2024 21:40,0
10/16/2024 21:50,0
10/16/2024 22:00,0
10/16/2024 22:10,0
10/16/2024 22:20,0
10/16/2024 22:30,0
10/16/2024 22:40,0
10/16/2024 22:50,0
10/16/2024 23:00,0
10/16/2024 23:10,0
10/16/2024 23:20,0
10/16/2024 23:30,0
10/16/2024 23:40,0
10/16/2024 23:50,0
10/17/2024 0:00,0
10/17/2024 0:10,0
10/17/2024 0:20,0
10/17/2024 0:30,0
10/17/2024 0:40,0
10/17/2024 0:50,0
10/17/2024 1:00,0
10/17/2024 1:10,0
10/17/2024 1:20,0
10/17/2024 1:30,0
10/17/2024 1:40,0
10/17/2024 1:50,0
10/17/2024 2:00,0
10/17/2024 2:10,0
10/17/2024 2:20,0
10/17/2024 2:30,0
10/17/2024 2:40,0
10/17/2024 2:50,0
10/17/2024 3:00,0
10/17/2024 3:10,0
10/17/2024 3:20,0
10/17/2024 3:30,0
10/17/2024 3:40,0
10/17/2024 3:50,0
10/17/2024 4:00,0
10/17/2024 4:10,0
10/17/2024 4:20,0
10/17/2024 4:30,0
10/17/2024 4:40,0
10/17/2024 4:50,0
10/17/2024 5:00,0
10/17/2024 5:10,0
10/17/2024 5:20,0
10/17/2024 5:30,0
10/17/2024 5:40,0
10/17/2024 5:50,0
10/17/2024 6:00,0
10/17/2024 6:10,0
10/17/2024 6:20,0
10/17/2024 6:30,344
10/17/2024 6:40,323
10/17/2024 6:50,569
10/17/2024 7:00,751
10/17/2024 7:10,1052
10/17/2024 7:20,1683
10/17/2024 7:30,3574
10/17/2024 7:40,1555
10/17/2024 7:50,3832
10/17/2024 8:00,1738
10/17/2024 8:10,1998
10/17/2024 8:20,2166
10/17/2024 8:30,2640
10/17/2024 8:40,3190
10/17/2024 8:50,7318
10/17/2024 9:00,6798
10/17/2024 9:10,6876
10/17/2024 9:20,6785
10/17/2024 9:30,7028
10/17/2024 9:40,7275
10/17/2024 9:50,7457
10/17/2024 10:00,7350
10/17/2024 10:10,7048
10/17/2024 10:20,6695
10/17/2024 10:30,6816
10/17/2024 10:40,7907
10/17/2024 10:50,8106
10/17/2024 11:00,8656
10/17/2024 11:10,8948
10/17/2024 11:20,7649
10/17/2024 11:30,7499
10/17/2024 11:40,4731
10/17/2024 11:50,4742
10/17/2024 12:00,5309
10/17/2024 12:10,6467
10/17/2024 12:20,7495
10/17/2024 12:30,7817
10/17/2024 12:40,8463
10/17/2024 12:50,8721
10/17/2024 13:00,8921
10/17/2024 13:10,8769
10/17/2024 13:20,8144
10/17/2024 13:30,7359
10/17/2024 13:40,2928
10/17/2024 13:50,7575
10/17/2024 14:00,1395
10/17/2024 14:10,616
10/17/2024 14:20,1010
10/17/2024 14:30,871
10/17/2024 14:40,596
10/17/2024 14:50,318
10/17/2024 15:00,0
10/17/2024 15:10,0
10/17/2024 15:20,0
10/17/2024 15:30,0
10/17/2024 15:40,0
10/17/2024 15:50,0
10/17/2024 16:00,0
10/17/2024 16:10,0
10/17/2024 16:20,0
10/17/2024 16:30,0
10/17/2024 16:40,0
10/17/2024 16:50,0
10/17/2024 17:00,0
10/17/2024 17:10,0
10/17/2024 17:20,0
10/17/2024 17:30,0
10/17/2024 17:40,0
10/17/2024 17:50,0
10/17/2024 18:00,0
10/17/2024 18:10,0
10/17/2024 18:20,0
10/17/2024 18:30,0
10/17/2024 18:40,0
10/17/2024 18:50,0
10/17/2024 19:00,0
10/17/2024 19:10,0
10/17/2024 19:20,0
10/17/2024 19:30,0
10/17/2024 19:40,0
10/17/2024 19:50,0
10/17/2024 20:00,0
10/17/2024 20:10,0
10/17/2024 20:20,0
10/17/2024 20:30,0
10/17/2024 20:40,0
10/17/2024 20:50,0
10/17/2024 21:00,0
10/17/2024 21:10,0
10/17/2024 21:20,0
10/17/2024 21:30,0
10/17/2024 21:40,0
10/17/2024 21:50,0
10/17/2024 22:00,0
10/17/2024 22:10,0
10/17/2024 22:20,0
10/17/2024 22:30,0
10/17/2024 22:40,0
10/17/2024 22:50,0
10/17/2024 23:00,0
10/17/2024 23:10,0
10/17/2024 23:20,0
